,LABEL,COMMENT,comclean,cleaned,sen_len1,sen_len2,sen_len3,tokens
3831,GP,ભાઈ આમાં અધૂરું છે. મેઘાણી બાપુ એ સિંહણ ને મારેલું મેણું નથી આમાં.,ભાઈ આમાં અધૂરું છે મેઘાણી બાપુ એ સિંહણ ને મારેલું મેણું નથી આમાં,ભાઈ આમાં અધૂરું છે મેઘાણી બાપુ એ સિંહણ ને મારેલું મેણું નથી આમાં,66,64,64,"['ભાઈ', 'આમાં', 'અધૂરું', 'છે', 'મેઘાણી', 'બાપુ', 'એ', 'સિંહણ', 'ને', 'મારેલું', 'મેણું', 'નથી', 'આમાં']"
3832,GP,વાહ ગઢવી,વાહ ગઢવી,વાહ ગઢવી,8,8,8,"['વાહ', 'ગઢવી']"
3834,GP,હા ડાયરા ની મોજ હા,હા ડાયરા ની મોજ હા,હા ડાયરા ની મોજ હા,18,18,18,"['હા', 'ડાયરા', 'ની', 'મોજ', 'હા']"
3843,GP,ગીર ના માલધારી ના નેહળાઓ મા તો દરેક ઘરે ઘરે હાવજ કાળજા વાળા લોકો વસે છે.કા પસી ચારણ હોય.ભરવાડ..રબારી..હોય.માથાભારે માલધારી.જય ઠાકર.,ગીર ના માલધારી ના નેહળાઓ મા તો દરેક ઘરે ઘરે હાવજ કાળજા વાળા લોકો વસે છેકા પસી ચારણ હોયભરવાડરબારીહોયમાથાભારે માલધારીજય ઠાકર,ગીર ના માલધારી ના નેહળાઓ મા તો દરેક ઘરે ઘરે હાવજ કાળજા વાળા લોકો વસે છેકા પસી ચારણ હોયભરવાડરબારીહોયમાથાભારે માલધારીજય ઠાકર,131,122,122,"['ગીર', 'ના', 'માલધારી', 'ના', 'નેહળાઓ', 'મા', 'તો', 'દરેક', 'ઘરે', 'ઘરે', 'હાવજ', 'કાળજા', 'વાળા', 'લોકો', 'વસે', 'છેકા', 'પસી', 'ચારણ', 'હોયભરવાડરબારીહોયમાથાભારે', 'માલધારીજય', 'ઠાકર']"
3849,GP,વા બાપ દિકરાનિ જોડી હા મોજ 👍,વા બાપ દિકરાનિ જોડી હા મોજ 👍,વા બાપ દિકરાનિ જોડી હા મોજ ,28,28,27,"['વા', 'બાપ', 'દિકરાનિ', 'જોડી', 'હા', 'મોજ', '']"
3854,GP,"ખરે ખર રૂંવાડા ઊભા થઈ જાય એવો સ્વર છે આદિત્ય ભાઈ ગઢવી જોરદાર તમે ખૂબ ખૂબ પ્રગતિ કરો મારા ભાઈ  ,👏👏👏",ખરે ખર રૂંવાડા ઊભા થઈ જાય એવો સ્વર છે આદિત્ય ભાઈ ગઢવી જોરદાર તમે ખૂબ ખૂબ પ્રગતિ કરો મારા ભાઈ  👏👏👏,ખરે ખર રૂંવાડા ઊભા થઈ જાય એવો સ્વર છે આદિત્ય ભાઈ ગઢવી જોરદાર તમે ખૂબ ખૂબ પ્રગતિ કરો મારા ભાઈ  ,98,97,94,"['ખરે', 'ખર', 'રૂંવાડા', 'ઊભા', 'થઈ', 'જાય', 'એવો', 'સ્વર', 'છે', 'આદિત્ય', 'ભાઈ', 'ગઢવી', 'જોરદાર', 'તમે', 'ખૂબ', 'ખૂબ', 'પ્રગતિ', 'કરો', 'મારા', 'ભાઈ', '']"
3862,GP,મારી ફેવરિટ કવિતા....ધન્ય છે મેઘાણીજી ને,મારી ફેવરિટ કવિતાધન્ય છે મેઘાણીજી ને,મારી ફેવરિટ કવિતાધન્ય છે મેઘાણીજી ને,40,36,36,"['મારી', 'ફેવરિટ', 'કવિતાધન્ય', 'છે', 'મેઘાણીજી', 'ને']"
3864,GP,વાહ ચારણ  કનયા,વાહ ચારણ  કનયા,વાહ ચારણ  કનયા,14,14,14,"['વાહ', 'ચારણ', 'કનયા']"
3868,GP,રૂંવાડા ઊભા થઈ ગયા..🔥🔥🔥,રૂંવાડા ઊભા થઈ ગયા🔥🔥🔥,રૂંવાડા ઊભા થઈ ગયા,23,21,18,"['રૂંવાડા', 'ઊભા', 'થઈ', 'ગયા']"
3869,GP,હા મોજ,હા મોજ,હા મોજ,6,6,6,"['હા', 'મોજ']"
3871,GP,હા કવિ રાજ હા...,હા કવિ રાજ હા,હા કવિ રાજ હા,16,13,13,"['હા', 'કવિ', 'રાજ', 'હા']"
3874,GP,16  વર્ષ ની ચરણ કન્યા.....,16  વર્ષ ની ચરણ કન્યા,  વર્ષ ની ચરણ કન્યા,26,21,19,"['', 'વર્ષ', 'ની', 'ચરણ', 'કન્યા']"
3878,GP,"હા મૉજ હા 
 🙏","હા મૉજ હા 
 🙏","હા મૉજ હા 
 ",13,13,12,"['હા', 'મૉજ', 'હા', '']"
3890,GP,ગુજરાતી ભાષા અને મેઘાણીની કૃતિના સન્માન માટે Like & Share તો કરવોજ પડે આ વિડીયો.......👌👌👌👌👌👌👍👍👍👍👍,ગુજરાતી ભાષા અને મેઘાણીની કૃતિના સન્માન માટે Like  Share તો કરવોજ પડે આ વિડીયો👌👌👌👌👌👌👍👍👍👍👍,ગુજરાતી ભાષા અને મેઘાણીની કૃતિના સન્માન માટે    તો કરવોજ પડે આ વિડીયો,97,89,69,"['ગુજરાતી', 'ભાષા', 'અને', 'મેઘાણીની', 'કૃતિના', 'સન્માન', 'માટે', 'તો', 'કરવોજ', 'પડે', 'આ', 'વિડીયો']"
3900,GP,બાપ રે ... રૂંવાડા ઉભા કરી નાયખા હો ગઢવી .. બોવ જોરદાર .. ♥️,બાપ રે  રૂંવાડા ઉભા કરી નાયખા હો ગઢવી  બોવ જોરદાર  ♥️,બાપ રે  રૂંવાડા ઉભા કરી નાયખા હો ગઢવી  બોવ જોરદાર  ,60,53,51,"['બાપ', 'રે', 'રૂંવાડા', 'ઉભા', 'કરી', 'નાયખા', 'હો', 'ગઢવી', 'બોવ', 'જોરદાર', '']"
3910,GP,અદ્ભુત.....અવિસ્મરણીય....,અદ્ભુતઅવિસ્મરણીય,અદ્ભુતઅવિસ્મરણીય,25,16,16,['અદ્ભુતઅવિસ્મરણીય']
3911,GP,ખુબ જ સુંદર. વારંવાર સાંભળવાનું મન થયા કરે અને રુવાડા ઉભા થઇ જાય.,ખુબ જ સુંદર વારંવાર સાંભળવાનું મન થયા કરે અને રુવાડા ઉભા થઇ જાય,ખુબ જ સુંદર વારંવાર સાંભળવાનું મન થયા કરે અને રુવાડા ઉભા થઇ જાય,65,63,63,"['ખુબ', 'જ', 'સુંદર', 'વારંવાર', 'સાંભળવાનું', 'મન', 'થયા', 'કરે', 'અને', 'રુવાડા', 'ઉભા', 'થઇ', 'જાય']"
3912,GP,આજે આપણે ત્યાં હાજર હોવાની અનુભૂતિ કરાવે છે. અદ્ભૂત... આદિત્ય ગઢવી.. અભિનંદન ,આજે આપણે ત્યાં હાજર હોવાની અનુભૂતિ કરાવે છે અદ્ભૂત આદિત્ય ગઢવી અભિનંદન ,આજે આપણે ત્યાં હાજર હોવાની અનુભૂતિ કરાવે છે અદ્ભૂત આદિત્ય ગઢવી અભિનંદન ,77,71,71,"['આજે', 'આપણે', 'ત્યાં', 'હાજર', 'હોવાની', 'અનુભૂતિ', 'કરાવે', 'છે', 'અદ્ભૂત', 'આદિત્ય', 'ગઢવી', 'અભિનંદન', '']"
3915,GP,વાહ સાવજ વાહ 💐,વાહ સાવજ વાહ 💐,વાહ સાવજ વાહ ,14,14,13,"['વાહ', 'સાવજ', 'વાહ', '']"
3916,GP,વાહ કચ્છ કાઠિયાવાડ👍,વાહ કચ્છ કાઠિયાવાડ👍,વાહ કચ્છ કાઠિયાવાડ,19,19,18,"['વાહ', 'કચ્છ', 'કાઠિયાવાડ']"
3918,GP,.. ખરેખર ખુબ જ સરસ  પ્રસ્તુતિ.. , ખરેખર ખુબ જ સરસ  પ્રસ્તુતિ , ખરેખર ખુબ જ સરસ  પ્રસ્તુતિ ,32,28,28,"['', 'ખરેખર', 'ખુબ', 'જ', 'સરસ', 'પ્રસ્તુતિ', '']"
3926,GP,પ્રવીણભાઇ રામના જીવન ઉપરનું સોંગ અવશ્ય નિહાળો...   ,પ્રવીણભાઇ રામના જીવન ઉપરનું સોંગ અવશ્ય નિહાળો   ,પ્રવીણભાઇ રામના જીવન ઉપરનું સોંગ અવશ્ય નિહાળો   ,51,48,48,"['પ્રવીણભાઇ', 'રામના', 'જીવન', 'ઉપરનું', 'સોંગ', 'અવશ્ય', 'નિહાળો', '']"
3927,GP, આપના તમામ ગ્રુપમાં વધુ સ્પ્રેડ કરવા વિનંતી તેમજ સાથે સાથે તમારા બીજા 5 મિત્રોને સ્પ્રેડ કરવાની જવાબદારી આપો , આપના તમામ ગ્રુપમાં વધુ સ્પ્રેડ કરવા વિનંતી તેમજ સાથે સાથે તમારા બીજા 5 મિત્રોને સ્પ્રેડ કરવાની જવાબદારી આપો , આપના તમામ ગ્રુપમાં વધુ સ્પ્રેડ કરવા વિનંતી તેમજ સાથે સાથે તમારા બીજા  મિત્રોને સ્પ્રેડ કરવાની જવાબદારી આપો ,109,109,108,"['', 'આપના', 'તમામ', 'ગ્રુપમાં', 'વધુ', 'સ્પ્રેડ', 'કરવા', 'વિનંતી', 'તેમજ', 'સાથે', 'સાથે', 'તમારા', 'બીજા', 'મિત્રોને', 'સ્પ્રેડ', 'કરવાની', 'જવાબદારી', 'આપો', '']"
3928,GP,"  💥  અમારી સાથે અમારો રામ ( આંદોલનકારી પ્રવીણભાઈ રામના જીવન વિશે ) ના આ સોંગ ને નિહાળો, લાઈક કરો અને ચેનલને સબસ્ક્રાઈબ કરો",  💥  અમારી સાથે અમારો રામ  આંદોલનકારી પ્રવીણભાઈ રામના જીવન વિશે  ના આ સોંગ ને નિહાળો લાઈક કરો અને ચેનલને સબસ્ક્રાઈબ કરો,    અમારી સાથે અમારો રામ  આંદોલનકારી પ્રવીણભાઈ રામના જીવન વિશે  ના આ સોંગ ને નિહાળો લાઈક કરો અને ચેનલને સબસ્ક્રાઈબ કરો,122,119,118,"['', 'અમારી', 'સાથે', 'અમારો', 'રામ', 'આંદોલનકારી', 'પ્રવીણભાઈ', 'રામના', 'જીવન', 'વિશે', 'ના', 'આ', 'સોંગ', 'ને', 'નિહાળો', 'લાઈક', 'કરો', 'અને', 'ચેનલને', 'સબસ્ક્રાઈબ', 'કરો']"
3929,GP,"          અને ખાસ આ સોંગ ને આપના તમામ ફેસબુક ગ્રુપ, તમામ વૉટ્સપ ગ્રૂપ અને વોટ્સઅપ બ્રોડકાસ્ટ ગ્રૂપમા સ્પ્રેડ કરો તેમજ તમારા બીજા 5 મિત્રોને સ્પ્રેડ કરવાની જવાબદારી આપવા નમ્ર વિનંતી ",          અને ખાસ આ સોંગ ને આપના તમામ ફેસબુક ગ્રુપ તમામ વૉટ્સપ ગ્રૂપ અને વોટ્સઅપ બ્રોડકાસ્ટ ગ્રૂપમા સ્પ્રેડ કરો તેમજ તમારા બીજા 5 મિત્રોને સ્પ્રેડ કરવાની જવાબદારી આપવા નમ્ર વિનંતી ,          અને ખાસ આ સોંગ ને આપના તમામ ફેસબુક ગ્રુપ તમામ વૉટ્સપ ગ્રૂપ અને વોટ્સઅપ બ્રોડકાસ્ટ ગ્રૂપમા સ્પ્રેડ કરો તેમજ તમારા બીજા  મિત્રોને સ્પ્રેડ કરવાની જવાબદારી આપવા નમ્ર વિનંતી ,181,180,179,"['', 'અને', 'ખાસ', 'આ', 'સોંગ', 'ને', 'આપના', 'તમામ', 'ફેસબુક', 'ગ્રુપ', 'તમામ', 'વૉટ્સપ', 'ગ્રૂપ', 'અને', 'વોટ્સઅપ', 'બ્રોડકાસ્ટ', 'ગ્રૂપમા', 'સ્પ્રેડ', 'કરો', 'તેમજ', 'તમારા', 'બીજા', 'મિત્રોને', 'સ્પ્રેડ', 'કરવાની', 'જવાબદારી', 'આપવા', 'નમ્ર', 'વિનંતી', '']"
3930,GP,            તેમજ હાલ પુરતા કોઈ પણ મિત્રોએ વિડિયો ડાઉનલોડ કરી ને સ્પ્રેડ કરવાની જગ્યાએ આ લીંક જ આપના તમામ વોટ્સઅપ ગ્રુપ અને ફેસબૂક ગ્રુપમાં સ્પ્રેડ કરવી ,            તેમજ હાલ પુરતા કોઈ પણ મિત્રોએ વિડિયો ડાઉનલોડ કરી ને સ્પ્રેડ કરવાની જગ્યાએ આ લીંક જ આપના તમામ વોટ્સઅપ ગ્રુપ અને ફેસબૂક ગ્રુપમાં સ્પ્રેડ કરવી ,            તેમજ હાલ પુરતા કોઈ પણ મિત્રોએ વિડિયો ડાઉનલોડ કરી ને સ્પ્રેડ કરવાની જગ્યાએ આ લીંક જ આપના તમામ વોટ્સઅપ ગ્રુપ અને ફેસબૂક ગ્રુપમાં સ્પ્રેડ કરવી ,152,152,152,"['', 'તેમજ', 'હાલ', 'પુરતા', 'કોઈ', 'પણ', 'મિત્રોએ', 'વિડિયો', 'ડાઉનલોડ', 'કરી', 'ને', 'સ્પ્રેડ', 'કરવાની', 'જગ્યાએ', 'આ', 'લીંક', 'જ', 'આપના', 'તમામ', 'વોટ્સઅપ', 'ગ્રુપ', 'અને', 'ફેસબૂક', 'ગ્રુપમાં', 'સ્પ્રેડ', 'કરવી', '']"
3931,GP," તેમજ સાથે સાથે આ સોંગ ને આપના ફેસબુક આઇડી, આપના ફેસબુક પેજ, વોટ્સઅપ સ્ટેટ્સ, ઇન્સટ્રાગ્રામ આઇડી,અને ટ્વીટર આઈ ડી પર અપલોડ કરો   ", તેમજ સાથે સાથે આ સોંગ ને આપના ફેસબુક આઇડી આપના ફેસબુક પેજ વોટ્સઅપ સ્ટેટ્સ ઇન્સટ્રાગ્રામ આઇડીઅને ટ્વીટર આઈ ડી પર અપલોડ કરો   , તેમજ સાથે સાથે આ સોંગ ને આપના ફેસબુક આઇડી આપના ફેસબુક પેજ વોટ્સઅપ સ્ટેટ્સ ઇન્સટ્રાગ્રામ આઇડીઅને ટ્વીટર આઈ ડી પર અપલોડ કરો   ,129,125,125,"['', 'તેમજ', 'સાથે', 'સાથે', 'આ', 'સોંગ', 'ને', 'આપના', 'ફેસબુક', 'આઇડી', 'આપના', 'ફેસબુક', 'પેજ', 'વોટ્સઅપ', 'સ્ટેટ્સ', 'ઇન્સટ્રાગ્રામ', 'આઇડીઅને', 'ટ્વીટર', 'આઈ', 'ડી', 'પર', 'અપલોડ', 'કરો', '']"
3933,GP,ખૂબ સરસ રીતે ગોઠવાઈ ગયા છો તમે આ ગીત માં આવું જ એક ગીત બનાવો બનાવવા માટે શુભેચ્છા પાઠવી અને નવા નવા વિચારો લઈને ગીત બનાવવા તમને નમ્ર વિનંતી છે,ખૂબ સરસ રીતે ગોઠવાઈ ગયા છો તમે આ ગીત માં આવું જ એક ગીત બનાવો બનાવવા માટે શુભેચ્છા પાઠવી અને નવા નવા વિચારો લઈને ગીત બનાવવા તમને નમ્ર વિનંતી છે,ખૂબ સરસ રીતે ગોઠવાઈ ગયા છો તમે આ ગીત માં આવું જ એક ગીત બનાવો બનાવવા માટે શુભેચ્છા પાઠવી અને નવા નવા વિચારો લઈને ગીત બનાવવા તમને નમ્ર વિનંતી છે,142,142,142,"['ખૂબ', 'સરસ', 'રીતે', 'ગોઠવાઈ', 'ગયા', 'છો', 'તમે', 'આ', 'ગીત', 'માં', 'આવું', 'જ', 'એક', 'ગીત', 'બનાવો', 'બનાવવા', 'માટે', 'શુભેચ્છા', 'પાઠવી', 'અને', 'નવા', 'નવા', 'વિચારો', 'લઈને', 'ગીત', 'બનાવવા', 'તમને', 'નમ્ર', 'વિનંતી', 'છે']"
3951,GP,Sarash,Sarash,,6,6,0,['']
3964,GP,કાય નો ધટે હો,કાય નો ધટે હો,કાય નો ધટે હો,13,13,13,"['કાય', 'નો', 'ધટે', 'હો']"
3965,GP,હા મોજ હા,હા મોજ હા,હા મોજ હા,9,9,9,"['હા', 'મોજ', 'હા']"
3987,GP,છેલ્લે કયું ગીત વાગે છે ટોન માં,છેલ્લે કયું ગીત વાગે છે ટોન માં,છેલ્લે કયું ગીત વાગે છે ટોન માં,31,31,31,"['છેલ્લે', 'કયું', 'ગીત', 'વાગે', 'છે', 'ટોન', 'માં']"
3988,GP,વાહ ગુજરાતી ગીત વાહ 😍😍😍😍😍😍😍😍💪💪,વાહ ગુજરાતી ગીત વાહ 😍😍😍😍😍😍😍😍💪💪,વાહ ગુજરાતી ગીત વાહ 💪💪,30,30,22,"['વાહ', 'ગુજરાતી', 'ગીત', 'વાહ', '💪💪']"
3993,GP,પાડો દોવાનો નોહોય,પાડો દોવાનો નોહોય,પાડો દોવાનો નોહોય,17,17,17,"['પાડો', 'દોવાનો', 'નોહોય']"
4019,GP,આ રીતે ગુજરાતી સોંગ ને આગળ વધારો,આ રીતે ગુજરાતી સોંગ ને આગળ વધારો,આ રીતે ગુજરાતી સોંગ ને આગળ વધારો,32,32,32,"['આ', 'રીતે', 'ગુજરાતી', 'સોંગ', 'ને', 'આગળ', 'વધારો']"
4020,GP,બીજા સોંગ બનાવો👍🏻 સરસ 👍🏻,બીજા સોંગ બનાવો👍🏻 સરસ 👍🏻,બીજા સોંગ બનાવો સરસ ,24,24,20,"['બીજા', 'સોંગ', 'બનાવો', 'સરસ', '']"
4022,GP,કાઇ ના ઘટે હો,કાઇ ના ઘટે હો,કાઇ ના ઘટે હો,13,13,13,"['કાઇ', 'ના', 'ઘટે', 'હો']"
4026,GP,સરસ,સરસ,સરસ,3,3,3,['સરસ']
4073,GP,જિગનેશ કવિરાજ ના ચાહોકો અહિ 200 લાઈક કરો,જિગનેશ કવિરાજ ના ચાહોકો અહિ 200 લાઈક કરો,જિગનેશ કવિરાજ ના ચાહોકો અહિ  લાઈક કરો,40,40,37,"['જિગનેશ', 'કવિરાજ', 'ના', 'ચાહોકો', 'અહિ', 'લાઈક', 'કરો']"
4091,GP,આ ગીત ભલે ગમ નો છે પણ સાભડતા મોજ ના તોરા છૂટી જાય છે,આ ગીત ભલે ગમ નો છે પણ સાભડતા મોજ ના તોરા છૂટી જાય છે,આ ગીત ભલે ગમ નો છે પણ સાભડતા મોજ ના તોરા છૂટી જાય છે,52,52,52,"['આ', 'ગીત', 'ભલે', 'ગમ', 'નો', 'છે', 'પણ', 'સાભડતા', 'મોજ', 'ના', 'તોરા', 'છૂટી', 'જાય', 'છે']"
4092,GP,Wa manu bhai radari,Wa manu bhai radari,   ,19,19,3,"['', '']"
4115,GP,પાછુ યાદ આવી ગયુ ગીત 2019,પાછુ યાદ આવી ગયુ ગીત 2019,પાછુ યાદ આવી ગયુ ગીત ,25,25,21,"['પાછુ', 'યાદ', 'આવી', 'ગયુ', 'ગીત', '']"
4116,GP,જો વિડિયો લાગ્યો હોય તો લાઇક જરુર કરો ભાઈ,જો વિડિયો લાગ્યો હોય તો લાઇક જરુર કરો ભાઈ,જો વિડિયો લાગ્યો હોય તો લાઇક જરુર કરો ભાઈ,41,41,41,"['જો', 'વિડિયો', 'લાગ્યો', 'હોય', 'તો', 'લાઇક', 'જરુર', 'કરો', 'ભાઈ']"
4117,GP,બિન્દાસ થી ફરવાનું પણ છોકરીના પ્રેમમાં નહી પડવાનું નહીતર રતનપુર બોદરે જશે,બિન્દાસ થી ફરવાનું પણ છોકરીના પ્રેમમાં નહી પડવાનું નહીતર રતનપુર બોદરે જશે,બિન્દાસ થી ફરવાનું પણ છોકરીના પ્રેમમાં નહી પડવાનું નહીતર રતનપુર બોદરે જશે,73,73,73,"['બિન્દાસ', 'થી', 'ફરવાનું', 'પણ', 'છોકરીના', 'પ્રેમમાં', 'નહી', 'પડવાનું', 'નહીતર', 'રતનપુર', 'બોદરે', 'જશે']"
4119,GP,આ ગીત મા કયા લખ્યુ છે કે દારૂ સ્વાસ્થ્ય માટે હાનિકારક છે.,આ ગીત મા કયા લખ્યુ છે કે દારૂ સ્વાસ્થ્ય માટે હાનિકારક છે,આ ગીત મા કયા લખ્યુ છે કે દારૂ સ્વાસ્થ્ય માટે હાનિકારક છે,57,56,56,"['આ', 'ગીત', 'મા', 'કયા', 'લખ્યુ', 'છે', 'કે', 'દારૂ', 'સ્વાસ્થ્ય', 'માટે', 'હાનિકારક', 'છે']"
4145,GP,"2020 મા પણ હુ ગીત સાંભરૂ  
 સુ ભાઈ","2020 મા પણ હુ ગીત સાંભરૂ  
 સુ ભાઈ"," મા પણ હુ ગીત સાંભરૂ  
 સુ ભાઈ",34,34,30,"['', 'મા', 'પણ', 'હુ', 'ગીત', 'સાંભરૂ', 'સુ', 'ભાઈ']"
4179,GP,જેટલો ગમ 2017 મા આપ્યો એટલો  ઞમ 2019 મા પણ આપે છે આ ગીત ......,જેટલો ગમ 2017 મા આપ્યો એટલો  ઞમ 2019 મા પણ આપે છે આ ગીત ,જેટલો ગમ  મા આપ્યો એટલો  ઞમ  મા પણ આપે છે આ ગીત ,62,56,48,"['જેટલો', 'ગમ', 'મા', 'આપ્યો', 'એટલો', 'ઞમ', 'મા', 'પણ', 'આપે', 'છે', 'આ', 'ગીત', '']"
4193,GP,આ ગીતને સાંભરી ને ઊગઘુ સુ,આ ગીતને સાંભરી ને ઊગઘુ સુ,આ ગીતને સાંભરી ને ઊગઘુ સુ,25,25,25,"['આ', 'ગીતને', 'સાંભરી', 'ને', 'ઊગઘુ', 'સુ']"
4194,GP,100 વર્ષ પછી પણ વાગસે બવ મહેરબાની,100 વર્ષ પછી પણ વાગસે બવ મહેરબાની, વર્ષ પછી પણ વાગસે બવ મહેરબાની,33,33,30,"['', 'વર્ષ', 'પછી', 'પણ', 'વાગસે', 'બવ', 'મહેરબાની']"
4211,GP,જે પણ પાગલ પ્રેમી2020 મો પણ આ ગીત સાંભળતા હોય તે બેવફા જાનુ માટે લાઇક કરો,જે પણ પાગલ પ્રેમી2020 મો પણ આ ગીત સાંભળતા હોય તે બેવફા જાનુ માટે લાઇક કરો,જે પણ પાગલ પ્રેમી મો પણ આ ગીત સાંભળતા હોય તે બેવફા જાનુ માટે લાઇક કરો,73,73,69,"['જે', 'પણ', 'પાગલ', 'પ્રેમી', 'મો', 'પણ', 'આ', 'ગીત', 'સાંભળતા', 'હોય', 'તે', 'બેવફા', 'જાનુ', 'માટે', 'લાઇક', 'કરો']"
4219,GP,આ ગીત મા બીજી વાર વિડિયો રીપેડ થીયુ છે,આ ગીત મા બીજી વાર વિડિયો રીપેડ થીયુ છે,આ ગીત મા બીજી વાર વિડિયો રીપેડ થીયુ છે,38,38,38,"['આ', 'ગીત', 'મા', 'બીજી', 'વાર', 'વિડિયો', 'રીપેડ', 'થીયુ', 'છે']"
4226,GP,રાજસ્થાનના ડુંગરપુર જિલ્લાની રતનપુર સરહદ પણ આ ગીતથી ખૂબ પ્રખ્યાત થઈ છે.,રાજસ્થાનના ડુંગરપુર જિલ્લાની રતનપુર સરહદ પણ આ ગીતથી ખૂબ પ્રખ્યાત થઈ છે,રાજસ્થાનના ડુંગરપુર જિલ્લાની રતનપુર સરહદ પણ આ ગીતથી ખૂબ પ્રખ્યાત થઈ છે,71,70,70,"['રાજસ્થાનના', 'ડુંગરપુર', 'જિલ્લાની', 'રતનપુર', 'સરહદ', 'પણ', 'આ', 'ગીતથી', 'ખૂબ', 'પ્રખ્યાત', 'થઈ', 'છે']"
4238,GP,આ ગીત સાંભળો તો જ મને ઊંઘ આવે છે,આ ગીત સાંભળો તો જ મને ઊંઘ આવે છે,આ ગીત સાંભળો તો જ મને ઊંઘ આવે છે,32,32,32,"['આ', 'ગીત', 'સાંભળો', 'તો', 'જ', 'મને', 'ઊંઘ', 'આવે', 'છે']"
4239,GP,આ ગીતને ડાઉનલોડ કરીને રોજ સાંભળું છું,આ ગીતને ડાઉનલોડ કરીને રોજ સાંભળું છું,આ ગીતને ડાઉનલોડ કરીને રોજ સાંભળું છું,37,37,37,"['આ', 'ગીતને', 'ડાઉનલોડ', 'કરીને', 'રોજ', 'સાંભળું', 'છું']"
4240,GP,એટલે તો આ ગીત સાંભળું છુ સાહેબ,એટલે તો આ ગીત સાંભળું છુ સાહેબ,એટલે તો આ ગીત સાંભળું છુ સાહેબ,30,30,30,"['એટલે', 'તો', 'આ', 'ગીત', 'સાંભળું', 'છુ', 'સાહેબ']"
4241,GP,વાહતમે તો મારા દિલની ધડકન ખોલી નાખી છે સેક્સ કારણકે બેવફાય તો મારી સાથે પણ થાય છે,વાહતમે તો મારા દિલની ધડકન ખોલી નાખી છે સેક્સ કારણકે બેવફાય તો મારી સાથે પણ થાય છે,વાહતમે તો મારા દિલની ધડકન ખોલી નાખી છે સેક્સ કારણકે બેવફાય તો મારી સાથે પણ થાય છે,81,81,81,"['વાહતમે', 'તો', 'મારા', 'દિલની', 'ધડકન', 'ખોલી', 'નાખી', 'છે', 'સેક્સ', 'કારણકે', 'બેવફાય', 'તો', 'મારી', 'સાથે', 'પણ', 'થાય', 'છે']"
4244,GP,બાપો...બાપો....,બાપોબાપો,બાપોબાપો,15,8,8,['બાપોબાપો']
4246,GP,આ સોંગ જોઈને મારી જાનુ ના ટેશલ માં વીશકી પીવ છું   તમે તમારી જાનુ ને યાદ કરતા હોય તો લાઈક કરો,આ સોંગ જોઈને મારી જાનુ ના ટેશલ માં વીશકી પીવ છું   તમે તમારી જાનુ ને યાદ કરતા હોય તો લાઈક કરો,આ સોંગ જોઈને મારી જાનુ ના ટેશલ માં વીશકી પીવ છું   તમે તમારી જાનુ ને યાદ કરતા હોય તો લાઈક કરો,93,93,93,"['આ', 'સોંગ', 'જોઈને', 'મારી', 'જાનુ', 'ના', 'ટેશલ', 'માં', 'વીશકી', 'પીવ', 'છું', 'તમે', 'તમારી', 'જાનુ', 'ને', 'યાદ', 'કરતા', 'હોય', 'તો', 'લાઈક', 'કરો']"
4264,GP,હા બેવફા હા સુપર,હા બેવફા હા સુપર,હા બેવફા હા સુપર,16,16,16,"['હા', 'બેવફા', 'હા', 'સુપર']"
4318,GP,અા 💔 ગીત   💔 મને બહુજ  💔 ગમે💔   છે🌹🌹❤💔💔,અા 💔 ગીત   💔 મને બહુજ  💔 ગમે💔   છે🌹🌹❤💔💔,અા  ગીત    મને બહુજ   ગમે   છે,39,39,30,"['અા', 'ગીત', 'મને', 'બહુજ', 'ગમે', 'છે']"
4322,GP,દુનિયા મતલબી છે ભાઈ,દુનિયા મતલબી છે ભાઈ,દુનિયા મતલબી છે ભાઈ,19,19,19,"['દુનિયા', 'મતલબી', 'છે', 'ભાઈ']"
4336,GP, જોરદાર નવું ગીત જોવાનું ચુકશો નહી, જોરદાર નવું ગીત જોવાનું ચુકશો નહી, જોરદાર નવું ગીત જોવાનું ચુકશો નહી,34,34,34,"['', 'જોરદાર', 'નવું', 'ગીત', 'જોવાનું', 'ચુકશો', 'નહી']"
4342,GP, મારી માતા ના થવાદે મારો તમાશો , મારી માતા ના થવાદે મારો તમાશો , મારી માતા ના થવાદે મારો તમાશો ,31,31,31,"['', 'મારી', 'માતા', 'ના', 'થવાદે', 'મારો', 'તમાશો', '']"
4352,GP, લોકગાયક દશરથસિંહ ચૌહાણ ના દીકરા સંદીપ ચૌહાણ ની ફૂલ મોજ , લોકગાયક દશરથસિંહ ચૌહાણ ના દીકરા સંદીપ ચૌહાણ ની ફૂલ મોજ , લોકગાયક દશરથસિંહ ચૌહાણ ના દીકરા સંદીપ ચૌહાણ ની ફૂલ મોજ ,56,56,56,"['', 'લોકગાયક', 'દશરથસિંહ', 'ચૌહાણ', 'ના', 'દીકરા', 'સંદીપ', 'ચૌહાણ', 'ની', 'ફૂલ', 'મોજ', '']"
4353,GP, રણજીતસિંહ ના આંગણે , રણજીતસિંહ ના આંગણે , રણજીતસિંહ ના આંગણે ,20,20,20,"['', 'રણજીતસિંહ', 'ના', 'આંગણે', '']"
